base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,base5,shoulder5,elbow5,base6,shoulder6,elbow6,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z
-0.033238158,-0.034833036,-1.5685722,0.0650365,-0.059645873,1.6243455,0.13961817,-0.013285894,-1.5224298,0.014590184,-0.028336126,1.4678612,0.11362323,-0.10262422,-1.544497,-0.16270132,-0.049419478,1.4980218,0.2,0.0,0.0,0.2636298,0.5112721,0.22879173,-0.2172155,0.479254,-0.21290137,-0.23367429,-0.004224534,0.52237713,-0.2336387,0.035767652,-0.53539926,-0.21717031,-0.5227911,0.29446453,-0.19850186,-0.4957644,-0.28029576,-0.23361701
-0.03559697,-0.03710625,-1.5617726,0.05624761,-0.058012042,1.6367593,0.15053773,-0.014553693,-1.5254089,0.032005787,-0.027359577,1.4612367,0.11028296,-0.10280922,-1.5518165,-0.16598348,-0.049336586,1.4862185,0.2,0.0,0.0,0.2631454,0.5140089,0.22996703,-0.2169129,0.47528958,-0.21399546,-0.2331904,-0.008235082,0.52173203,-0.23316061,0.04338876,-0.53627974,-0.2168024,-0.52027726,0.29467478,-0.1980544,-0.49983564,-0.28059524,-0.23312378
-0.03840405,-0.039299935,-1.5555341,0.047600362,-0.05678276,1.6488558,0.16169842,-0.016114915,-1.5283251,0.044049986,-0.026427943,1.4540706,0.10705684,-0.10302488,-1.5587604,-0.16919425,-0.049052652,1.4752494,0.2,0.0,0.0,0.262616,0.516754,0.23083062,-0.21640748,0.47161376,-0.21461307,-0.23264182,-0.01191501,0.5213631,-0.23262985,0.049496744,-0.5375237,-0.2163493,-0.51763475,0.29498312,-0.19775069,-0.5037446,-0.2807539,-0.23259988
-0.04180154,-0.041037187,-1.5486869,0.040021636,-0.055748858,1.6606778,0.17230722,-0.017495224,-1.5304334,0.05112456,-0.025007388,1.4470444,0.10394862,-0.102847055,-1.5658891,-0.17221852,-0.048573434,1.465382,0.2,0.0,0.0,0.26208815,0.51942635,0.23143782,-0.21589394,0.46800464,-0.21513768,-0.23212072,-0.015649218,0.5210195,-0.23210303,0.053916156,-0.5391595,-0.2158564,-0.5150885,0.295226,-0.19757992,-0.5073866,-0.28091007,-0.23207298
-0.04566897,-0.04272166,-1.5426096,0.03294866,-0.055036243,1.671671,0.18244706,-0.018889818,-1.5319715,0.05563926,-0.023393523,1.4403096,0.1010702,-0.10247314,-1.5735903,-0.17500658,-0.048234295,1.4558771,0.2,0.0,0.0,0.2615983,0.5222067,0.23186693,-0.21545474,0.4645518,-0.21533889,-0.23162855,-0.019255208,0.5207875,-0.23162161,0.05672805,-0.5411883,-0.21524297,-0.5124343,0.29525456,-0.19761582,-0.5107055,-0.28109393,-0.2315756
-0.05026269,-0.04426543,-1.5360733,0.026542924,-0.054505747,1.6817921,0.19251803,-0.020077314,-1.5332716,0.060396723,-0.021681137,1.4346739,0.098530695,-0.10203477,-1.5820549,-0.17747928,-0.04789822,1.4469568,0.2,0.0,0.0,0.26113912,0.5248866,0.2318775,-0.21498342,0.46128508,-0.21556054,-0.23116338,-0.022611974,0.520659,-0.23115443,0.058618315,-0.54337883,-0.21450108,-0.5095375,0.29514205,-0.19777676,-0.51385677,-0.281241,-0.23111679
-0.056236584,-0.04570305,-1.5297576,0.020541366,-0.054077175,1.6913946,0.20216072,-0.021024112,-1.5341886,0.06549638,-0.019670306,1.4296714,0.09613003,-0.10133493,-1.5913575,-0.17977126,-0.04749322,1.4386276,0.2,0.0,0.0,0.2607081,0.5277023,0.23161629,-0.21447112,0.45820123,-0.21572858,-0.23073201,-0.025965074,0.520482,-0.23072138,0.06050049,-0.5452646,-0.21377365,-0.5065123,0.29481822,-0.19797902,-0.5168666,-0.28139406,-0.23069133
-0.06377951,-0.047126085,-1.5242889,0.0145656485,-0.053823963,1.7005423,0.21167068,-0.021932697,-1.5349351,0.070979044,-0.017758887,1.4254003,0.09387382,-0.10045837,-1.5999947,-0.18193866,-0.047232747,1.4302781,0.2,0.0,0.0,0.26029837,0.5305439,0.23087521,-0.21391293,0.45525762,-0.21578342,-0.23031104,-0.029247908,0.52032906,-0.23031415,0.06252253,-0.5470029,-0.21298487,-0.5032681,0.29426825,-0.19826338,-0.51971143,-0.28156334,-0.2302751
-0.07306584,-0.048410725,-1.518901,0.008926773,-0.05362221,1.7094542,0.22113566,-0.02281847,-1.5354792,0.076792106,-0.01574071,1.4213653,0.0917509,-0.099491216,-1.6086653,-0.18386517,-0.047032256,1.4220557,0.2,0.0,0.0,0.25988856,0.5332931,0.22947887,-0.21332671,0.45236808,-0.2158324,-0.22990462,-0.032532077,0.52019197,-0.22990227,0.06465547,-0.54844123,-0.2122246,-0.5002328,0.29372618,-0.19855326,-0.52252966,-0.28174755,-0.2298629
-0.08372532,-0.04953101,-1.5134854,0.003688893,-0.053434435,1.7182747,0.23027942,-0.023554731,-1.5355284,0.08284665,-0.013504691,1.4177569,0.08949918,-0.098213375,-1.6178077,-0.18558225,-0.046754684,1.414126,0.2,0.0,0.0,0.25948185,0.5361281,0.22745192,-0.2127565,0.44953227,-0.21578321,-0.22949971,-0.0358689,0.52007824,-0.22949514,0.06689612,-0.549799,-0.21143194,-0.49724293,0.2931028,-0.19885537,-0.5252888,-0.28199205,-0.22946192
-0.09492146,-0.05092432,-1.5090467,-0.0014285377,-0.05307359,1.7271893,0.23990305,-0.024306353,-1.5356269,0.08914,-0.011541988,1.4145261,0.08738509,-0.09663852,-1.6261185,-0.18713883,-0.046742987,1.4059492,0.2,0.0,0.0,0.25905895,0.5390628,0.22492747,-0.21217246,0.44676033,-0.21559368,-0.22906962,-0.03912508,0.52007484,-0.22907451,0.06923539,-0.551032,-0.2105903,-0.4940254,0.29242834,-0.19920988,-0.5279564,-0.2822448,-0.22903077
-0.105884835,-0.052248012,-1.5044664,-0.0062534297,-0.052722897,1.7361034,0.24956657,-0.025152093,-1.535555,0.09568803,-0.009889869,1.410991,0.08527084,-0.09490937,-1.6344885,-0.18861324,-0.046740517,1.3978422,0.2,0.0,0.0,0.25860906,0.541818,0.22206044,-0.21157388,0.44399318,-0.21537696,-0.22862515,-0.04254468,0.5200244,-0.22862175,0.071605645,-0.55202615,-0.20987111,-0.49100435,0.29180905,-0.19953316,-0.53063416,-0.28250128,-0.22857738
-0.11606003,-0.053434487,-1.4998369,-0.010749294,-0.052417323,1.7450027,0.25893486,-0.025980266,-1.5350896,0.10267997,-0.008283689,1.407445,0.08297889,-0.09287943,-1.6435624,-0.18997623,-0.046605136,1.3900163,0.2,0.0,0.0,0.25814503,0.5445202,0.21922123,-0.2109993,0.4412494,-0.21508001,-0.22816342,-0.046028815,0.51999146,-0.22815771,0.07408191,-0.55300486,-0.20924605,-0.4879559,0.29111215,-0.1999053,-0.5332846,-0.28280842,-0.22812101
-0.1250392,-0.054872178,-1.4959832,-0.015285808,-0.05198147,1.7540238,0.26874384,-0.026905308,-1.5347755,0.110290684,-0.0069352076,1.4041272,0.0807831,-0.09022306,-1.651958,-0.19127345,-0.04668219,1.3819274,0.2,0.0,0.0,0.25765258,0.547115,0.21657036,-0.21042946,0.438542,-0.21469852,-0.22766633,-0.049406927,0.52005404,-0.22766624,0.07672298,-0.55392075,-0.20863,-0.48457965,0.2903439,-0.20034575,-0.5358747,-0.28310302,-0.22761925
-0.13285737,-0.055980522,-1.491759,-0.019783456,-0.05173843,1.7629744,0.27816424,-0.028053207,-1.5342524,0.11851041,-0.0058549773,1.4006537,0.07856978,-0.08753799,-1.6606876,-0.19266483,-0.046688303,1.3738925,0.2,0.0,0.0,0.25713232,0.54941326,0.21419178,-0.20986861,0.43581384,-0.21433733,-0.22715114,-0.05291534,0.5200509,-0.22714487,0.079535566,-0.55462134,-0.20812026,-0.4812514,0.2895794,-0.2009007,-0.53850275,-0.28338027,-0.22709565
-0.13999194,-0.057277862,-1.4874827,-0.024270307,-0.05137961,1.7720133,0.28776854,-0.029215142,-1.5338187,0.12691715,-0.0048584077,1.3975042,0.07622407,-0.08416533,-1.6698836,-0.19408251,-0.046707354,1.3660038,0.2,0.0,0.0,0.25658673,0.5516087,0.21210676,-0.20937914,0.43305734,-0.21400465,-0.226602,-0.056299355,0.52011216,-0.22659871,0.08255139,-0.55526793,-0.20764396,-0.4778069,0.28873327,-0.20150746,-0.5411635,-0.2836429,-0.22656001
-0.14681825,-0.058341693,-1.4838897,-0.028929055,-0.05112568,1.7810186,0.29705402,-0.030577557,-1.5332694,0.13568196,-0.0042100665,1.3947321,0.073981024,-0.07932272,-1.6773344,-0.1955687,-0.046908934,1.3578168,0.2,0.0,0.0,0.2560281,0.5537729,0.2103281,-0.20887156,0.43034285,-0.21359745,-0.22604537,-0.05979087,0.5201202,-0.22604236,0.0856885,-0.5557219,-0.20724648,-0.4740624,0.2877293,-0.20225678,-0.5437548,-0.28390506,-0.22598961
-0.15400721,-0.059318118,-1.4802921,-0.03364285,-0.050942425,1.7900202,0.30660546,-0.03211833,-1.5328811,0.14443783,-0.0039360314,1.392544,0.07167791,-0.072741434,-1.6854018,-0.1971081,-0.04725859,1.3494593,0.2,0.0,0.0,0.25544477,0.5556361,0.208455,-0.20848978,0.42757133,-0.21326207,-0.22546247,-0.06318634,0.5201789,-0.22545691,0.088879086,-0.5559329,-0.20693372,-0.4704498,0.2867296,-0.20344408,-0.54642713,-0.28413886,-0.22540174
-0.16235632,-0.059919823,-1.476795,-0.03840838,-0.050795186,1.7990134,0.31566697,-0.03365663,-1.532253,0.15306301,-0.0039073615,1.3911027,0.06919915,-0.06397359,-1.6940348,-0.19870098,-0.047549665,1.3412821,0.2,0.0,0.0,0.25485522,0.5575033,0.20639426,-0.20817843,0.42479327,-0.21293591,-0.22488043,-0.06667574,0.5201645,-0.22487016,0.09203888,-0.55585504,-0.20677197,-0.46620882,0.28538778,-0.20514122,-0.54910797,-0.28437752,-0.22482155
-0.17216624,-0.06039509,-1.4745136,-0.043333285,-0.050604407,1.8080492,0.32502666,-0.035358403,-1.531799,0.16155703,-0.0044400184,1.3907083,0.0663131,-0.052778166,-1.701552,-0.20032184,-0.04813384,1.3327441,0.2,0.0,0.0,0.25424278,0.5593305,0.20388852,-0.20797063,0.4220366,-0.21255717,-0.22426386,-0.07004487,0.5202316,-0.22425742,0.095146686,-0.55544156,-0.20673728,-0.46122095,0.28369194,-0.20740446,-0.5517371,-0.2845873,-0.22419786
-0.18405919,-0.06035416,-1.4728856,-0.048388865,-0.05054858,1.8170425,0.33401746,-0.03720933,-1.5312172,0.1697263,-0.0059987353,1.3919979,0.06293917,-0.0389275,-1.7100165,-0.20203207,-0.04883009,1.3240347,0.2,0.0,0.0,0.2536161,0.56085855,0.20063376,-0.20793484,0.41923204,-0.21224093,-0.22364469,-0.07352559,0.5202218,-0.22363088,0.09805982,-0.5545634,-0.20695634,-0.4558564,0.28188956,-0.2103049,-0.5544379,-0.28477946,-0.22356614
-0.19873299,-0.056347985,-1.472763,-0.053569376,-0.050541963,1.8259729,0.34271666,-0.038842246,-1.5303254,0.17731366,-0.009589553,1.3945947,0.057095796,-0.018657206,-1.7182912,-0.20396583,-0.0496002,1.3154572,0.2,0.0,0.0,0.25302342,0.5622555,0.19643807,-0.20814803,0.41642386,-0.21194772,-0.2230565,-0.076828,0.52030015,-0.22303773,0.10068944,-0.55288875,-0.20767342,-0.4493736,0.27971587,-0.21391867,-0.5571561,-0.28487644,-0.2229834
-0.20987882,-0.041377798,-1.4753542,-0.05823919,-0.051024914,1.8340956,0.35045275,-0.040390864,-1.5287923,0.18259957,-0.018398264,1.4075173,0.055750277,-0.0076946663,-1.715024,-0.2067159,-0.05176226,1.3062022,0.2,0.0,0.0,0.25263423,0.5624205,0.19075598,-0.21001524,0.41370133,-0.21154898,-0.22265348,-0.079884015,0.52056646,-0.22263864,0.102941,-0.5501179,-0.20944579,-0.4406689,0.2773802,-0.21933848,-0.55977726,-0.28463888,-0.22259235
-0.20915301,-0.026978742,-1.4843934,-0.061838444,-0.051076174,1.8411894,0.35653824,-0.039919753,-1.527175,0.18162413,-0.04049398,1.4231112,0.056833792,-0.0065547265,-1.7069627,-0.2100555,-0.054615457,1.3028172,0.2,0.0,0.0,0.25259954,0.55864316,0.18489474,-0.21636145,0.4112962,-0.2111637,-0.22261862,-0.08233645,0.52105516,-0.22257851,0.10357216,-0.5429519,-0.21368502,-0.4380365,0.27692652,-0.22260933,-0.56213313,-0.28392282,-0.22253926
-0.20790352,-0.019983603,-1.4882154,-0.064991824,-0.042504106,1.8253249,0.35402262,-0.065613635,-1.503862,0.16917141,-0.040164664,1.4273533,0.06005204,-0.012604014,-1.7038585,-0.20890847,-0.021333681,1.2862287,0.2,0.0,0.0,0.25265968,0.551628,0.18190463,-0.22270195,0.40854326,-0.21150137,-0.22265597,-0.084338374,0.5207303,-0.22265169,0.09997331,-0.5320664,-0.22273053,-0.4402259,0.27786842,-0.22269516,-0.56355286,-0.28240946,-0.22268671
-0.20589787,-0.014900196,-1.4947116,-0.06685516,-0.011569677,1.8003976,0.34619537,-0.09408653,-1.4806615,0.15646273,-0.040354855,1.4307597,0.064002685,-0.016273161,-1.6972519,-0.20624958,0.023980979,1.2909874,0.2,0.0,0.0,0.25293362,0.5486187,0.18164454,-0.22289546,0.41472983,-0.21590266,-0.2207189,-0.08842915,0.5350746,-0.21327257,0.09602368,-0.53195155,-0.22294196,-0.44306487,0.2784286,-0.2230152,-0.57759255,-0.28725937,-0.21114467
-0.20423767,-0.010184673,-1.5029995,-0.068250105,0.019236661,1.7708489,0.33387706,-0.098284364,-1.4853961,0.14139993,-0.04242098,1.4332567,0.06786899,-0.017142784,-1.6863282,-0.20277135,0.047664616,1.3194501,0.2,0.0,0.0,0.2537602,0.5449372,0.18106407,-0.22375625,0.42829755,-0.22571458,-0.2147707,-0.09080359,0.55032045,-0.20245676,0.09107398,-0.5320508,-0.22374131,-0.44666046,0.27920038,-0.22379597,-0.5889786,-0.29123157,-0.19536261
-0.20270546,-0.0057929573,-1.5137241,-0.069250785,0.025263568,1.7424536,0.3157855,-0.09814055,-1.4944291,0.12331163,-0.045036837,1.4356152,0.071668945,-0.019222254,-1.6751837,-0.19920358,0.052176252,1.3483851,0.2,0.0,0.0,0.2544198,0.54091483,0.17995116,-0.2244157,0.4428975,-0.23643422,-0.20774783,-0.08609659,0.55110484,-0.20098399,0.08519611,-0.53216255,-0.22437015,-0.45060375,0.28011167,-0.22443052,-0.5872477,-0.2915498,-0.18915628
-0.20093928,-0.003184553,-1.5261024,-0.06879761,0.02843456,1.7156317,0.2899869,-0.09668393,-1.5000283,0.10495954,-0.045659203,1.4396076,0.07537603,-0.021226536,-1.6635256,-0.19589706,0.05512952,1.3758011,0.2,0.0,0.0,0.25472075,0.53660315,0.17905897,-0.22473258,0.45167285,-0.24246217,-0.20609504,-0.078414455,0.5499086,-0.20141138,0.079112485,-0.5321431,-0.22470805,-0.4546791,0.28101984,-0.22476088,-0.5795098,-0.29055652,-0.19059704
-0.19857232,-0.0015660808,-1.538926,-0.06753155,0.031132583,1.6897882,0.25669497,-0.09526739,-1.5045892,0.087079756,-0.046318065,1.4436556,0.07879617,-0.02275589,-1.6512656,-0.19273108,0.05745483,1.401944,0.2,0.0,0.0,0.2549768,0.5322864,0.17841654,-0.22501242,0.45960677,-0.24726968,-0.20552276,-0.06824782,0.54976726,-0.20217735,0.07308235,-0.53206426,-0.22497286,-0.45891342,0.28197515,-0.22501576,-0.57170445,-0.2894489,-0.19239694
-0.1949444,-0.0008294446,-1.5523702,-0.065111324,0.03348343,1.6649334,0.21808636,-0.09388003,-1.5081944,0.06988425,-0.047178216,1.4476107,0.08206922,-0.023278458,-1.6384461,-0.18996355,0.059279528,1.4268595,0.2,0.0,0.0,0.25524983,0.528042,0.17808542,-0.22527948,0.46736544,-0.2515518,-0.20501079,-0.055599473,0.5500143,-0.20299487,0.06734902,-0.5318372,-0.22523974,-0.46322295,0.2828373,-0.22528411,-0.56400806,-0.28845656,-0.19387777
-0.18987669,-0.0008976199,-1.5659184,-0.060646914,0.03540904,1.6412101,0.17785595,-0.09260279,-1.5109292,0.054569066,-0.048208233,1.4511175,0.085389584,-0.022901056,-1.624749,-0.18733104,0.060697626,1.4510481,0.2,0.0,0.0,0.25554526,0.52367705,0.17826277,-0.22558649,0.4749376,-0.25518322,-0.20460749,-0.04129202,0.5503328,-0.2037789,0.061878838,-0.5314074,-0.22554842,-0.46753654,0.28356728,-0.2255672,-0.55658454,-0.28742263,-0.19490203
-0.18263799,-0.0017302472,-1.5791187,-0.05091197,0.036673192,1.6202865,0.14070256,-0.09172142,-1.5134904,0.041698214,-0.04964378,1.454942,0.088883154,-0.021725863,-1.610435,-0.18437326,0.06180029,1.4750031,0.2,0.0,0.0,0.2558651,0.5192976,0.17917477,-0.22591347,0.48243466,-0.25770798,-0.20434234,-0.026724642,0.5505066,-0.20454305,0.057161026,-0.5307506,-0.2258468,-0.47202912,0.28419355,-0.22587173,-0.5492375,-0.28639144,-0.1955224
-0.172736,-0.0026301108,-1.5924215,-0.032810282,0.037704904,1.6044104,0.110022716,-0.091051586,-1.5147763,0.030246478,-0.050996654,1.4593363,0.0925345,-0.019856663,-1.5954083,-0.18112464,0.062645234,1.4979349,0.2,0.0,0.0,0.25622532,0.5149253,0.18076792,-0.22626764,0.48957124,-0.2581251,-0.20431843,-0.013479312,0.55024445,-0.20530057,0.05300673,-0.5296605,-0.22620016,-0.4766786,0.28478572,-0.2262294,-0.542035,-0.2853127,-0.19578037
-0.16172227,-0.0030988378,-1.6052752,-0.0077767437,0.03874528,1.5914388,0.08676135,-0.09061787,-1.5150089,0.019040855,-0.051974736,1.4642341,0.0963694,-0.017099468,-1.5791947,-0.17726491,0.06332739,1.5162355,0.2,0.0,0.0,0.25664723,0.5102922,0.18279275,-0.22668678,0.49622726,-0.2553949,-0.20449626,-0.0026098168,0.5498636,-0.20590168,0.048955433,-0.52840656,-0.2266273,-0.48139796,0.28543302,-0.22662187,-0.53528154,-0.28419295,-0.19587152
-0.1511631,-0.003005617,-1.6174158,0.020384952,0.039768353,1.5795269,0.06982916,-0.09046389,-1.5152857,0.0070895203,-0.052650295,1.4691671,0.10011232,-0.013643636,-1.5621315,-0.17302477,0.063922316,1.5301136,0.2,0.0,0.0,0.2571264,0.5056332,0.18470679,-0.22716138,0.5028156,-0.25028208,-0.20481108,0.0057338597,0.5495208,-0.20619678,0.04467281,-0.527172,-0.22711237,-0.48613894,0.28621474,-0.22709155,-0.52992785,-0.28348026,-0.19576773
-0.14161687,-0.0025833303,-1.6296848,0.047871556,0.040852137,1.5679402,0.057431534,-0.0901806,-1.5144503,-0.005955813,-0.05292049,1.4738554,0.103583224,-0.00943338,-1.5445496,-0.16868085,0.0643678,1.5413786,0.2,0.0,0.0,0.25762746,0.5011471,0.18616681,-0.22765577,0.50936174,-0.24403448,-0.2051768,0.011977016,0.54907763,-0.2061948,0.040022705,-0.52609164,-0.22761536,-0.49077964,0.28711677,-0.22759049,-0.5258364,-0.28318787,-0.19552067
-0.13388142,-0.002085276,-1.6416965,0.071776636,0.041721594,1.5561345,0.04790994,-0.089851506,-1.5120566,-0.020061301,-0.052945677,1.4780619,0.10659107,-0.0051722596,-1.52703,-0.16411991,0.06468709,1.5514858,0.2,0.0,0.0,0.25806114,0.49667928,0.18713649,-0.22808695,0.51567316,-0.23774344,-0.2055485,0.016644077,0.548898,-0.205932,0.035064243,-0.52523094,-0.22805469,-0.49523088,0.28805062,-0.22801615,-0.52240103,-0.2831524,-0.19514562
-0.12770726,-0.0012006162,-1.6531531,0.09087401,0.041909363,1.5450798,0.040397063,-0.08954649,-1.5088097,-0.034655396,-0.05283553,1.481258,0.10931908,-0.0016848732,-1.5110475,-0.15969071,0.06473534,1.5606825,0.2,0.0,0.0,0.2583734,0.49240303,0.1876109,-0.2283972,0.52162814,-0.23224603,-0.20588703,0.020102683,0.549094,-0.20553647,0.030057648,-0.52466863,-0.22836977,-0.49960917,0.2887802,-0.22832093,-0.51905125,-0.28357944,-0.19472595
-0.1219033,-0.00066602236,-1.6650262,0.104908094,0.04152914,1.5344653,0.03367283,-0.08931098,-1.505061,-0.048989497,-0.052975614,1.4836378,0.11212912,0.0013453257,-1.4959267,-0.15540442,0.06464012,1.5685399,0.2,0.0,0.0,0.2585885,0.48839426,0.18777691,-0.22862022,0.5267434,-0.22772937,-0.20622128,0.022854604,0.549686,-0.20514616,0.025117118,-0.5243044,-0.22858903,-0.5036426,0.289497,-0.22854644,-0.515754,-0.28399372,-0.19455048
-0.11660006,-0.0002683722,-1.6765307,0.11459034,0.041101933,1.5259479,0.027112294,-0.08896251,-1.5013013,-0.06356254,-0.05310594,1.4853401,0.114942156,0.0042176405,-1.4817675,-0.15131056,0.06443256,1.5761576,0.2,0.0,0.0,0.25873816,0.48438597,0.1878854,-0.22877182,0.53105724,-0.22450057,-0.20665461,0.025245689,0.5504825,-0.20492543,0.020374296,-0.52401584,-0.2287261,-0.50761217,0.29005334,-0.22869836,-0.5127687,-0.28453067,-0.19430399
-0.11143607,0.00043883736,-1.6871818,0.12087885,0.040036347,1.5177226,0.020592293,-0.08870832,-1.4979519,-0.077378064,-0.05343062,1.486737,0.11799734,0.0063049365,-1.4684505,-0.14741391,0.0640533,1.5832239,0.2,0.0,0.0,0.25881642,0.48062485,0.18793209,-0.22884655,0.5343676,-0.22230461,-0.20709117,0.027636962,0.5512869,-0.20476598,0.015625674,-0.5238313,-0.22880709,-0.51130384,0.29052383,-0.22877121,-0.5097895,-0.28496525,-0.19405384
-0.10637461,0.0016078019,-1.6973178,0.12491093,0.038767282,1.5100138,0.014354461,-0.088524,-1.4942079,-0.090687074,-0.053549714,1.4877168,0.12087852,0.007809521,-1.4561585,-0.14379826,0.06352914,1.5898904,0.2,0.0,0.0,0.25885,0.47712538,0.18789504,-0.22889413,0.5371165,-0.22116844,-0.20751198,0.030140225,0.55195206,-0.20472528,0.01115559,-0.5236272,-0.22884926,-0.5149266,0.2909199,-0.22880988,-0.5069269,-0.285337,-0.19397388
-0.10123812,0.0028337492,-1.7067317,0.12853426,0.037596755,1.5028471,0.008354428,-0.088259324,-1.4912713,-0.10350645,-0.053673785,1.4885612,0.123680696,0.009025601,-1.4448677,-0.14040017,0.06283444,1.5966997,0.2,0.0,0.0,0.2588488,0.47372395,0.18795946,-0.2288821,0.53958696,-0.22051208,-0.20781766,0.032526664,0.5528144,-0.20461664,0.007066152,-0.5234914,-0.22883844,-0.5183519,0.29124156,-0.2288131,-0.50403184,-0.2856935,-0.19411936
-0.09607422,0.004216926,-1.715312,0.13282143,0.036306724,1.4959826,0.0025673737,-0.08805578,-1.4886203,-0.11557659,-0.053885225,1.4892588,0.12647016,0.010156477,-1.4338152,-0.13726795,0.061878607,1.6032791,0.2,0.0,0.0,0.258852,0.47052744,0.18807694,-0.22888185,0.54186404,-0.21994583,-0.20807162,0.034880914,0.55342394,-0.20462835,0.003091658,-0.52331156,-0.22884433,-0.5215397,0.29155305,-0.22881134,-0.5011193,-0.2858644,-0.19438441
-0.090902515,0.005797536,-1.7234573,0.13834834,0.035029028,1.489292,-0.003053025,-0.08782626,-1.4858547,-0.12724589,-0.053968504,1.4899242,0.1290162,0.011377972,-1.4230716,-0.13443205,0.06075322,1.6099508,0.2,0.0,0.0,0.25886524,0.46751136,0.18819395,-0.22890349,0.5440334,-0.21915534,-0.20831737,0.03717704,0.55393535,-0.20466213,-0.00070683565,-0.5231149,-0.22885437,-0.5246901,0.291854,-0.22882564,-0.4983063,-0.28592008,-0.19475237
-0.08579111,0.007700414,-1.7310231,0.14533073,0.03326457,1.4824586,-0.008540493,-0.08751149,-1.4831982,-0.13815658,-0.054014858,1.4904228,0.13144325,0.012633748,-1.4126998,-0.13181642,0.05936417,1.617497,0.2,0.0,0.0,0.25891057,0.4645327,0.1883405,-0.22894472,0.5462402,-0.21787561,-0.2085817,0.03937394,0.5544863,-0.20465669,-0.004397773,-0.52290267,-0.22890197,-0.52772284,0.2921754,-0.22887644,-0.4955028,-0.2858406,-0.19524325
-0.08062937,0.009453931,-1.7384937,0.15366024,0.031649325,1.4755906,-0.013957417,-0.08706307,-1.4804449,-0.14915681,-0.054123096,1.4908378,0.1338474,0.013951429,-1.402242,-0.12936556,0.057646103,1.6258657,0.2,0.0,0.0,0.25893626,0.4616164,0.18848164,-0.22897069,0.54845953,-0.2160298,-0.20894295,0.041504394,0.55497974,-0.2045831,-0.007864206,-0.522703,-0.2289299,-0.5306405,0.2924792,-0.22889274,-0.4924399,-0.2855481,-0.19581978
-0.075574905,0.011260863,-1.7458631,0.16305545,0.029627414,1.4685435,-0.019255983,-0.08638831,-1.4775026,-0.1601118,-0.054191142,1.4910948,0.13614643,0.015325623,-1.3918765,-0.12706654,0.055311587,1.6347054,0.2,0.0,0.0,0.25895244,0.4587392,0.1885713,-0.22898756,0.55078787,-0.21377948,-0.2092746,0.043600503,0.55540866,-0.20461147,-0.011426616,-0.5225176,-0.22894393,-0.53358895,0.29275683,-0.22890894,-0.48913935,-0.28508243,-0.19644238
-0.07068205,0.013199833,-1.75318,0.17317943,0.027006704,1.4611969,-0.0244459,-0.08528718,-1.4743491,-0.17098872,-0.054299865,1.4910755,0.13842359,0.01674442,-1.3817343,-0.12474389,0.051601063,1.6437237,0.2,0.0,0.0,0.2589786,0.45586425,0.18860981,-0.22901213,0.5531077,-0.21110478,-0.20976675,0.045626126,0.555817,-0.20472239,-0.015000157,-0.52236265,-0.22897074,-0.5365045,0.29302245,-0.22894388,-0.48558953,-0.28445122,-0.1972589
-0.06596237,0.015303025,-1.7607616,0.18363881,0.0234512,1.4536364,-0.029537043,-0.083710514,-1.4710145,-0.18192263,-0.054518472,1.4907547,0.14081992,0.018087283,-1.3714055,-0.122231625,0.046139833,1.6532117,0.2,0.0,0.0,0.25900817,0.4529589,0.18857913,-0.22905351,0.5553618,-0.208101,-0.21047021,0.047581375,0.5561647,-0.20497411,-0.018575365,-0.5222396,-0.22900018,-0.539369,0.2932434,-0.22896181,-0.48163882,-0.28364807,-0.19845131
-0.06112108,0.017916033,-1.7677121,0.19381174,0.01817776,1.4462074,-0.034683634,-0.08157065,-1.4674993,-0.1931107,-0.054739337,1.4901154,0.14320254,0.019341234,-1.3611077,-0.11954548,0.039178737,1.663412,0.2,0.0,0.0,0.2590558,0.45000142,0.18835236,-0.22906779,0.55741847,-0.2049542,-0.2114395,0.04957271,0.55639005,-0.20543571,-0.022193376,-0.52216566,-0.22904508,-0.54227686,0.2934538,-0.2290109,-0.47705376,-0.28262192,-0.20018464
-0.05631268,0.02089703,-1.7749498,0.20361559,0.009974472,1.4386508,-0.039692014,-0.07874818,-1.4638195,-0.20416817,-0.055234134,1.4890416,0.14560536,0.020555481,-1.3510267,-0.116422385,0.029121088,1.6729757,0.2,0.0,0.0,0.25914603,0.44709423,0.18824767,-0.22916849,0.55897117,-0.20158647,-0.2129718,0.051538873,0.55653256,-0.20609018,-0.025774568,-0.52211636,-0.2291344,-0.5451951,0.29360127,-0.22910929,-0.4717367,-0.28141502,-0.20241238
-0.051239744,0.024383545,-1.7818724,0.21241921,-0.002244119,1.4310012,-0.044888988,-0.07480122,-1.4601126,-0.21489121,-0.055930216,1.4875661,0.14815488,0.021694994,-1.3406814,-0.113733575,0.014106493,1.6817468,0.2,0.0,0.0,0.25928435,0.44406718,0.18794677,-0.22931893,0.55963916,-0.19816971,-0.21553007,0.05354433,0.55650866,-0.20704049,-0.029371334,-0.5220831,-0.22927116,-0.5480053,0.29376903,-0.22923303,-0.46570042,-0.27996606,-0.20548423
